FlightID,FlightNumber,DepartureAirportID,ArrivalAirportID,DepartureTime,ArrivalTime,AircraftID
357,FN0356,42,28,2023-08-13 14:42:57,2023-08-13 21:42:57,9
358,FN0357,29,14,2024-02-21 09:42:14,2024-02-21 15:42:14,50
359,FN0358,67,76,2024-04-10 12:36:24,2024-04-10 20:36:24,10
360,FN0359,60,58,2024-02-11 23:07:18,2024-02-12 02:07:18,14
361,FN0360,78,9,2024-06-02 23:01:25,2024-06-03 00:01:25,42
362,FN0361,75,77,2024-05-24 15:28:08,2024-05-25 00:28:08,30
363,FN0362,66,95,2023-11-19 22:35:28,2023-11-20 01:35:28,25
364,FN0363,94,98,2024-05-14 06:32:40,2024-05-14 11:32:40,23
365,FN0364,5,90,2023-10-26 07:20:06,2023-10-26 16:20:06,28
366,FN0365,68,24,2023-09-13 15:19:19,2023-09-13 17:19:19,40
367,FN0366,50,7,2024-05-11 02:00:17,2024-05-11 08:00:17,15
368,FN0367,4,29,2024-06-03 22:16:19,2024-06-04 05:16:19,40
369,FN0368,20,7,2023-07-16 06:09:03,2023-07-16 08:09:03,13
370,FN0369,51,22,2024-05-04 12:42:21,2024-05-04 13:42:21,49
371,FN0370,86,12,2023-12-10 20:07:45,2023-12-11 02:07:45,35
372,FN0371,85,12,2023-08-08 01:06:41,2023-08-08 03:06:41,36
373,FN0372,43,80,2024-05-24 20:06:30,2024-05-25 00:06:30,6
374,FN0373,46,13,2023-08-11 06:03:16,2023-08-11 07:03:16,35
375,FN0374,81,11,2023-09-04 05:04:07,2023-09-04 13:04:07,5
376,FN0375,99,5,2023-12-10 13:48:15,2023-12-10 19:48:15,44
377,FN0376,26,14,2024-01-12 05:25:54,2024-01-12 10:25:54,46
378,FN0377,76,41,2023-10-31 13:57:41,2023-10-31 19:57:41,18
379,FN0378,59,20,2023-12-13 14:01:40,2023-12-14 00:01:40,16
380,FN0379,52,69,2023-07-21 20:54:29,2023-07-22 04:54:29,21
381,FN0380,20,60,2023-08-08 06:27:20,2023-08-08 10:27:20,7
382,FN0381,21,31,2024-03-19 17:30:03,2024-03-20 00:30:03,37
383,FN0382,36,40,2024-06-04 23:27:34,2024-06-05 05:27:34,32
384,FN0383,93,80,2023-10-25 03:10:39,2023-10-25 06:10:39,42
385,FN0384,31,40,2024-02-24 18:59:26,2024-02-24 22:59:26,9
386,FN0385,62,66,2023-11-02 13:26:18,2023-11-02 20:26:18,27
387,FN0386,31,56,2023-07-26 00:49:39,2023-07-26 06:49:39,25
388,FN0387,67,20,2023-10-12 14:39:37,2023-10-12 23:39:37,49
389,FN0388,85,83,2023-12-18 06:05:08,2023-12-18 10:05:08,8
390,FN0389,21,62,2023-09-23 16:26:31,2023-09-23 23:26:31,35
391,FN0390,4,75,2023-07-31 15:24:43,2023-07-31 20:24:43,43
392,FN0391,97,21,2023-08-23 07:57:55,2023-08-23 16:57:55,40
393,FN0392,90,60,2023-07-18 16:39:21,2023-07-19 00:39:21,28
394,FN0393,61,46,2023-10-22 22:19:29,2023-10-23 08:19:29,43
395,FN0394,99,21,2023-07-18 02:24:26,2023-07-18 07:24:26,27
396,FN0395,16,89,2023-10-21 08:31:15,2023-10-21 11:31:15,29
397,FN0396,4,75,2023-10-30 17:54:45,2023-10-30 22:54:45,39
398,FN0397,92,8,2023-12-24 06:56:14,2023-12-24 15:56:14,2
399,FN0398,20,18,2024-06-13 06:37:43,2024-06-13 16:37:43,38
400,FN0399,30,78,2023-08-31 08:31:52,2023-08-31 14:31:52,30
401,FN0400,96,69,2023-09-01 13:09:13,2023-09-01 14:09:13,44
402,FN0401,82,80,2023-11-02 20:30:10,2023-11-02 22:30:10,20
403,FN0402,88,60,2024-02-06 07:04:35,2024-02-06 17:04:35,26
404,FN0403,99,19,2023-12-19 09:06:10,2023-12-19 16:06:10,37
405,FN0404,68,98,2024-01-25 03:36:13,2024-01-25 06:36:13,15
406,FN0405,44,99,2023-09-14 05:52:42,2023-09-14 06:52:42,42
407,FN0406,99,1,2023-12-01 15:14:11,2023-12-01 16:14:11,44
408,FN0407,99,8,2023-09-08 12:35:38,2023-09-08 17:35:38,26
409,FN0408,1,32,2023-08-07 07:14:09,2023-08-07 17:14:09,9
410,FN0409,81,31,2024-03-29 11:41:24,2024-03-29 14:41:24,11
411,FN0410,48,5,2023-12-13 08:37:29,2023-12-13 15:37:29,27
412,FN0411,45,64,2024-04-05 07:10:10,2024-04-05 10:10:10,3
413,FN0412,75,98,2023-10-30 18:44:14,2023-10-30 21:44:14,32
414,FN0413,85,48,2023-09-24 02:05:48,2023-09-24 06:05:48,4
415,FN0414,83,39,2024-06-04 00:42:52,2024-06-04 03:42:52,37
416,FN0415,26,35,2023-06-30 19:23:38,2023-07-01 05:23:38,47
417,FN0416,13,56,2023-07-05 18:16:19,2023-07-05 20:16:19,37
418,FN0417,84,85,2023-08-31 04:21:23,2023-08-31 05:21:23,38
419,FN0418,17,58,2024-02-11 03:21:07,2024-02-11 04:21:07,23
420,FN0419,14,75,2024-06-15 19:17:00,2024-06-16 02:17:00,14
421,FN0420,10,89,2023-06-29 06:37:18,2023-06-29 12:37:18,50
422,FN0421,68,92,2024-02-11 23:46:49,2024-02-12 04:46:49,30
423,FN0422,84,49,2023-09-19 01:06:06,2023-09-19 07:06:06,27
424,FN0423,33,93,2024-05-12 19:06:39,2024-05-13 04:06:39,41
425,FN0424,10,46,2024-06-03 07:11:22,2024-06-03 14:11:22,47
426,FN0425,71,47,2024-02-07 06:36:11,2024-02-07 14:36:11,15
427,FN0426,97,34,2024-04-16 23:54:12,2024-04-17 01:54:12,50
428,FN0427,22,36,2023-10-05 10:58:26,2023-10-05 12:58:26,8
429,FN0428,40,55,2023-09-24 20:00:34,2023-09-25 04:00:34,29
430,FN0429,40,49,2023-08-07 12:03:00,2023-08-07 19:03:00,29
431,FN0430,90,58,2024-01-10 06:33:21,2024-01-10 13:33:21,27
432,FN0431,28,91,2024-06-08 04:08:29,2024-06-08 10:08:29,46
433,FN0432,78,2,2023-10-05 14:43:49,2023-10-05 20:43:49,5
434,FN0433,11,62,2024-05-30 04:48:59,2024-05-30 06:48:59,32
435,FN0434,64,63,2024-03-02 22:06:51,2024-03-02 23:06:51,37
436,FN0435,78,61,2023-07-23 13:29:48,2023-07-23 21:29:48,39
437,FN0436,36,49,2023-12-04 16:16:09,2023-12-05 00:16:09,43
438,FN0437,54,87,2024-06-16 12:19:44,2024-06-16 19:19:44,30
439,FN0438,12,87,2024-06-24 10:09:43,2024-06-24 18:09:43,7
440,FN0439,68,81,2024-03-04 09:41:42,2024-03-04 12:41:42,1
441,FN0440,23,97,2024-06-04 01:19:20,2024-06-04 10:19:20,30
442,FN0441,41,34,2024-04-25 14:48:12,2024-04-25 20:48:12,42
443,FN0442,61,74,2024-01-01 07:49:59,2024-01-01 08:49:59,25
444,FN0443,31,66,2024-05-03 17:13:45,2024-05-03 20:13:45,29
445,FN0444,76,46,2023-06-28 01:53:59,2023-06-28 10:53:59,46
446,FN0445,49,36,2023-09-16 10:01:49,2023-09-16 20:01:49,2
447,FN0446,8,30,2024-04-25 10:35:15,2024-04-25 14:35:15,35
448,FN0447,60,61,2023-11-20 19:40:31,2023-11-21 02:40:31,21
449,FN0448,62,82,2023-07-16 09:12:34,2023-07-16 14:12:34,16
450,FN0449,60,3,2023-10-11 01:27:01,2023-10-11 08:27:01,1
451,FN0450,99,76,2024-06-06 05:29:00,2024-06-06 06:29:00,16
452,FN0451,63,62,2023-09-27 15:25:14,2023-09-28 01:25:14,10
453,FN0452,93,30,2024-06-15 04:46:42,2024-06-15 09:46:42,49
454,FN0453,99,99,2024-05-12 23:13:04,2024-05-13 06:13:04,32
455,FN0454,61,40,2024-02-24 11:16:49,2024-02-24 12:16:49,49
456,FN0455,32,68,2023-07-11 07:37:18,2023-07-11 16:37:18,46
457,FN0456,19,57,2023-07-23 18:41:46,2023-07-24 02:41:46,23
458,FN0457,46,87,2023-09-08 07:07:45,2023-09-08 15:07:45,29
459,FN0458,7,83,2023-08-22 06:32:01,2023-08-22 08:32:01,12
460,FN0459,4,61,2023-09-11 04:44:34,2023-09-11 10:44:34,25
461,FN0460,56,76,2023-11-08 11:28:04,2023-11-08 20:28:04,4
462,FN0461,78,20,2024-04-19 21:33:35,2024-04-19 22:33:35,22
463,FN0462,80,39,2024-01-09 15:02:11,2024-01-09 21:02:11,41
464,FN0463,46,58,2024-03-16 23:49:11,2024-03-17 04:49:11,21
465,FN0464,34,55,2023-10-10 01:58:50,2023-10-10 02:58:50,12
466,FN0465,24,1,2024-02-23 11:32:56,2024-02-23 13:32:56,21
467,FN0466,8,63,2024-03-24 16:51:39,2024-03-24 19:51:39,33
468,FN0467,83,63,2023-10-29 11:05:21,2023-10-29 21:05:21,41
469,FN0468,21,44,2023-11-02 07:10:27,2023-11-02 15:10:27,22
470,FN0469,43,22,2023-08-15 03:16:20,2023-08-15 09:16:20,3
471,FN0470,64,60,2024-02-16 22:20:46,2024-02-17 08:20:46,9
472,FN0471,68,17,2024-05-15 22:42:03,2024-05-15 23:42:03,32
473,FN0472,99,87,2023-07-12 03:43:19,2023-07-12 09:43:19,42
474,FN0473,85,32,2023-09-20 07:18:09,2023-09-20 12:18:09,7
475,FN0474,38,31,2024-02-09 10:56:50,2024-02-09 13:56:50,33
476,FN0475,54,46,2023-11-06 07:42:21,2023-11-06 08:42:21,26
477,FN0476,84,46,2023-12-17 14:00:18,2023-12-17 16:00:18,12
478,FN0477,93,19,2024-04-15 20:35:40,2024-04-16 06:35:40,22
479,FN0478,21,38,2023-08-18 15:54:12,2023-08-19 01:54:12,38
480,FN0479,26,82,2023-06-30 17:22:23,2023-07-01 03:22:23,42
481,FN0480,49,79,2024-06-24 23:16:09,2024-06-25 04:16:09,31
482,FN0481,64,58,2023-11-17 16:26:45,2023-11-17 22:26:45,6
483,FN0482,7,79,2023-10-11 15:34:46,2023-10-11 20:34:46,48
484,FN0483,32,23,2024-03-22 21:38:48,2024-03-23 03:38:48,25
485,FN0484,64,19,2023-08-25 12:51:12,2023-08-25 19:51:12,50
486,FN0485,4,9,2024-02-08 07:40:04,2024-02-08 16:40:04,50
487,FN0486,73,7,2024-01-27 11:29:30,2024-01-27 15:29:30,48
488,FN0487,60,42,2023-11-06 19:02:06,2023-11-06 22:02:06,46
489,FN0488,38,52,2023-07-18 12:11:58,2023-07-18 13:11:58,12
490,FN0489,34,67,2023-10-06 11:21:32,2023-10-06 12:21:32,43
491,FN0490,99,21,2023-08-08 14:20:38,2023-08-08 18:20:38,32
492,FN0491,91,43,2023-07-04 23:54:45,2023-07-05 05:54:45,45
493,FN0492,56,12,2023-10-19 21:24:03,2023-10-20 04:24:03,50
494,FN0493,89,39,2023-12-28 03:30:16,2023-12-28 05:30:16,17
495,FN0494,75,3,2024-06-08 18:42:49,2024-06-08 20:42:49,25
496,FN0495,11,51,2023-08-30 11:13:22,2023-08-30 15:13:22,38
497,FN0496,99,79,2023-09-30 05:10:54,2023-09-30 08:10:54,3
498,FN0497,83,53,2023-10-25 01:25:40,2023-10-25 03:25:40,49
499,FN0498,46,66,2023-12-29 22:46:18,2023-12-30 03:46:18,38
500,FN0499,18,22,2023-10-24 20:27:33,2023-10-24 21:27:33,26
501,FN0500,11,19,2024-02-11 16:14:54,2024-02-12 02:14:54,32
502,FN0501,45,62,2024-01-10 23:17:39,2024-01-11 03:17:39,47
503,FN0502,57,36,2024-03-06 13:07:39,2024-03-06 22:07:39,37
504,FN0503,39,66,2024-01-31 03:33:06,2024-01-31 10:33:06,28
505,FN0504,86,46,2024-06-11 11:34:43,2024-06-11 20:34:43,39
506,FN0505,66,22,2023-09-09 15:42:34,2023-09-09 18:42:34,46
507,FN0506,58,52,2023-11-27 02:29:06,2023-11-27 06:29:06,27
508,FN0507,72,89,2023-10-13 01:22:13,2023-10-13 11:22:13,40
509,FN0508,46,85,2023-09-09 21:14:01,2023-09-10 07:14:01,40
510,FN0509,44,21,2024-04-10 02:24:37,2024-04-10 11:24:37,48
511,FN0510,50,61,2024-01-18 23:52:43,2024-01-19 09:52:43,44
512,FN0511,99,19,2023-11-06 02:00:42,2023-11-06 09:00:42,49
513,FN0512,70,44,2024-02-03 22:27:35,2024-02-04 01:27:35,10
514,FN0513,79,56,2024-01-28 17:26:58,2024-01-29 01:26:58,46
515,FN0514,65,99,2024-01-30 08:17:37,2024-01-30 10:17:37,38
516,FN0515,35,54,2023-12-17 13:25:24,2023-12-17 16:25:24,44
517,FN0516,54,20,2023-10-06 20:10:33,2023-10-07 01:10:33,50
518,FN0517,50,25,2023-11-05 06:11:35,2023-11-05 11:11:35,13
519,FN0518,89,5,2024-03-16 18:55:32,2024-03-16 21:55:32,37
520,FN0519,18,91,2024-06-05 18:02:35,2024-06-05 20:02:35,23
521,FN0520,38,18,2024-05-07 09:23:31,2024-05-07 11:23:31,32
522,FN0521,43,30,2024-06-09 18:01:26,2024-06-09 19:01:26,47
523,FN0522,90,41,2024-01-20 14:51:43,2024-01-20 16:51:43,40
524,FN0523,77,53,2023-11-23 01:30:08,2023-11-23 03:30:08,41
525,FN0524,61,16,2023-10-16 12:36:46,2023-10-16 21:36:46,14
526,FN0525,4,93,2024-04-21 01:20:59,2024-04-21 03:20:59,7
527,FN0526,13,42,2024-03-20 02:05:24,2024-03-20 05:05:24,25
528,FN0527,99,26,2023-09-23 14:27:57,2023-09-23 17:27:57,29
529,FN0528,4,99,2023-08-21 02:51:49,2023-08-21 05:51:49,35
530,FN0529,48,36,2024-06-21 04:09:01,2024-06-21 14:09:01,36
531,FN0530,80,64,2024-01-20 02:50:49,2024-01-20 08:50:49,22
532,FN0531,41,99,2024-04-19 09:04:58,2024-04-19 13:04:58,43
533,FN0532,35,21,2024-03-27 20:06:20,2024-03-28 06:06:20,19
534,FN0533,30,16,2023-07-20 03:53:03,2023-07-20 06:53:03,30
535,FN0534,96,79,2024-04-24 18:55:36,2024-04-24 23:55:36,47
536,FN0535,36,31,2024-02-17 07:38:50,2024-02-17 15:38:50,1
537,FN0536,44,80,2024-02-15 21:00:09,2024-02-16 05:00:09,18
538,FN0537,39,84,2024-03-18 23:07:17,2024-03-19 07:07:17,41
539,FN0538,82,25,2023-12-01 13:47:27,2023-12-01 23:47:27,18
540,FN0539,61,79,2024-01-21 23:57:07,2024-01-22 04:57:07,12
541,FN0540,95,63,2023-11-12 05:02:27,2023-11-12 09:02:27,26
542,FN0541,92,10,2023-12-13 08:13:08,2023-12-13 10:13:08,22
543,FN0542,33,60,2023-10-28 03:22:51,2023-10-28 07:22:51,12
544,FN0543,9,83,2024-03-15 13:52:11,2024-03-15 23:52:11,18
545,FN0544,14,70,2023-08-07 18:18:52,2023-08-08 00:18:52,31
546,FN0545,21,69,2023-09-09 12:04:19,2023-09-09 16:04:19,12
547,FN0546,20,78,2023-07-17 15:35:33,2023-07-17 16:35:33,14
548,FN0547,63,15,2023-08-19 02:33:13,2023-08-19 08:33:13,26
549,FN0548,1,96,2023-11-22 03:55:02,2023-11-22 11:55:02,34
550,FN0549,75,48,2024-03-14 16:17:08,2024-03-15 01:17:08,40
551,FN0550,62,36,2023-10-09 23:52:13,2023-10-10 07:52:13,29
552,FN0551,99,40,2023-08-11 16:45:09,2023-08-11 19:45:09,45
553,FN0552,90,84,2024-06-16 14:21:25,2024-06-16 16:21:25,9
554,FN0553,95,84,2023-08-05 02:07:36,2023-08-05 11:07:36,21
555,FN0554,74,98,2023-07-02 17:33:03,2023-07-02 19:33:03,2
556,FN0555,55,37,2024-03-18 20:35:59,2024-03-19 01:35:59,32
557,FN0556,13,57,2024-04-24 07:30:53,2024-04-24 14:30:53,17
558,FN0557,41,26,2024-06-10 23:39:01,2024-06-11 01:39:01,31
559,FN0558,83,92,2023-10-07 00:05:18,2023-10-07 05:05:18,46
560,FN0559,7,29,2024-02-22 08:16:14,2024-02-22 14:16:14,36
561,FN0560,89,32,2023-10-06 01:57:00,2023-10-06 05:57:00,48
562,FN0561,23,46,2024-01-30 03:02:49,2024-01-30 11:02:49,4
563,FN0562,75,34,2023-10-15 02:50:45,2023-10-15 05:50:45,20
564,FN0563,10,59,2023-09-22 18:34:20,2023-09-23 00:34:20,6
565,FN0564,54,9,2023-08-21 19:56:40,2023-08-21 20:56:40,8
566,FN0565,87,28,2023-12-09 02:09:44,2023-12-09 08:09:44,2
567,FN0566,4,35,2024-06-24 05:46:06,2024-06-24 10:46:06,3
568,FN0567,53,49,2023-08-10 13:25:33,2023-08-10 15:25:33,6
569,FN0568,85,92,2023-11-05 06:20:47,2023-11-05 14:20:47,16
570,FN0569,74,2,2024-02-26 17:17:40,2024-02-26 18:17:40,17
571,FN0570,41,93,2023-10-24 23:48:48,2023-10-25 06:48:48,32
572,FN0571,25,88,2024-05-22 05:19:09,2024-05-22 14:19:09,22
573,FN0572,56,27,2024-05-29 17:48:37,2024-05-29 22:48:37,35
574,FN0573,7,66,2024-06-10 12:31:10,2024-06-10 19:31:10,10
575,FN0574,6,9,2024-04-06 01:07:41,2024-04-06 06:07:41,26
576,FN0575,78,7,2023-12-24 02:29:46,2023-12-24 07:29:46,41
577,FN0576,47,1,2024-03-16 00:41:01,2024-03-16 05:41:01,33
578,FN0577,74,59,2024-01-01 18:14:43,2024-01-01 23:14:43,5
579,FN0578,62,54,2023-12-28 15:09:44,2023-12-28 16:09:44,35
580,FN0579,79,69,2023-12-23 02:14:21,2023-12-23 03:14:21,25
581,FN0580,32,77,2024-01-13 17:03:44,2024-01-14 02:03:44,39
582,FN0581,62,65,2024-05-03 21:41:12,2024-05-04 01:41:12,47
583,FN0582,77,26,2023-11-05 23:34:20,2023-11-06 05:34:20,28
584,FN0583,8,54,2023-07-06 07:46:26,2023-07-06 16:46:26,25
585,FN0584,39,38,2024-01-25 18:51:20,2024-01-26 02:51:20,9
586,FN0585,95,5,2023-11-14 11:42:36,2023-11-14 18:42:36,1
587,FN0586,60,16,2023-10-11 18:05:49,2023-10-12 02:05:49,19
588,FN0587,37,43,2024-03-28 13:17:24,2024-03-28 19:17:24,27
589,FN0588,6,72,2023-08-08 02:32:38,2023-08-08 03:32:38,49
590,FN0589,47,10,2023-11-05 21:30:42,2023-11-05 23:30:42,43
591,FN0590,18,60,2023-10-30 06:56:22,2023-10-30 08:56:22,28
592,FN0591,99,22,2024-01-24 17:49:58,2024-01-24 18:49:58,47
593,FN0592,56,72,2024-05-24 22:44:17,2024-05-25 08:44:17,25
594,FN0593,75,59,2024-04-27 14:46:29,2024-04-27 23:46:29,21
595,FN0594,20,32,2023-11-28 20:44:37,2023-11-28 22:44:37,1
596,FN0595,56,74,2023-06-29 11:17:12,2023-06-29 19:17:12,41
597,FN0596,4,94,2023-08-28 11:04:22,2023-08-28 21:04:22,39
598,FN0597,81,15,2024-05-08 07:23:43,2024-05-08 12:23:43,8
599,FN0598,5,78,2023-11-11 07:47:49,2023-11-11 13:47:49,13
600,FN0599,93,13,2023-10-30 21:48:30,2023-10-30 22:48:30,6
601,FN0600,74,64,2024-04-12 04:59:43,2024-04-12 12:59:43,32
602,FN0601,25,97,2023-10-17 23:38:36,2023-10-18 04:38:36,15
603,FN0602,25,45,2024-04-15 18:37:33,2024-04-15 19:37:33,26
604,FN0603,20,99,2023-07-25 11:53:54,2023-07-25 17:53:54,29
605,FN0604,35,55,2023-10-23 00:48:18,2023-10-23 03:48:18,27
606,FN0605,99,94,2023-07-08 16:20:02,2023-07-08 17:20:02,41
607,FN0606,14,2,2024-02-13 01:31:53,2024-02-13 07:31:53,27
608,FN0607,13,82,2024-01-20 02:09:39,2024-01-20 05:09:39,9
609,FN0608,5,93,2024-01-06 01:03:06,2024-01-06 04:03:06,26
610,FN0609,86,91,2023-09-03 07:38:54,2023-09-03 14:38:54,37
611,FN0610,40,57,2024-04-11 14:44:58,2024-04-11 18:44:58,17
612,FN0611,27,98,2024-04-21 22:11:02,2024-04-22 05:11:02,45
613,FN0612,83,35,2023-09-05 21:32:39,2023-09-06 06:32:39,30
614,FN0613,43,73,2024-05-11 02:43:51,2024-05-11 05:43:51,28
615,FN0614,5,54,2024-03-24 04:01:39,2024-03-24 07:01:39,46
616,FN0615,76,43,2024-04-13 08:30:51,2024-04-13 18:30:51,40
617,FN0616,61,33,2023-08-06 05:52:58,2023-08-06 08:52:58,14
618,FN0617,21,99,2024-03-27 01:03:24,2024-03-27 05:03:24,31
619,FN0618,24,33,2023-08-31 21:44:44,2023-09-01 00:44:44,21
620,FN0619,62,73,2024-03-08 02:41:27,2024-03-08 09:41:27,28
621,FN0620,48,19,2024-06-03 04:16:17,2024-06-03 13:16:17,31
622,FN0621,9,17,2023-10-07 12:45:05,2023-10-07 15:45:05,28
623,FN0622,66,80,2023-12-27 22:55:26,2023-12-28 02:55:26,32
624,FN0623,55,77,2023-08-11 00:24:26,2023-08-11 03:24:26,2
625,FN0624,64,6,2024-02-29 20:38:17,2024-03-01 06:38:17,50
626,FN0625,85,70,2023-11-22 01:23:16,2023-11-22 03:23:16,32
627,FN0626,57,53,2024-05-14 07:54:52,2024-05-14 14:54:52,42
628,FN0627,27,30,2023-08-06 21:22:17,2023-08-07 02:22:17,15
629,FN0628,82,37,2024-01-08 11:10:03,2024-01-08 12:10:03,31
630,FN0629,24,60,2023-11-20 09:08:11,2023-11-20 12:08:11,50
631,FN0630,41,76,2023-12-13 18:20:20,2023-12-13 21:20:20,13
632,FN0631,62,41,2024-06-18 03:41:19,2024-06-18 08:41:19,41
633,FN0632,73,37,2023-08-13 10:42:03,2023-08-13 11:42:03,15
634,FN0633,8,27,2024-01-11 07:24:10,2024-01-11 14:24:10,9
635,FN0634,1,45,2024-01-08 16:02:07,2024-01-08 19:02:07,50
636,FN0635,68,99,2023-10-26 01:03:31,2023-10-26 06:03:31,29
637,FN0636,65,13,2024-04-10 01:12:46,2024-04-10 10:12:46,33
638,FN0637,5,61,2023-10-02 10:23:49,2023-10-02 14:23:49,46
639,FN0638,9,8,2024-06-02 05:02:43,2024-06-02 13:02:43,14
640,FN0639,99,27,2024-05-16 12:18:06,2024-05-16 22:18:06,9
641,FN0640,89,86,2024-04-13 11:49:37,2024-04-13 21:49:37,17
642,FN0641,23,76,2024-01-01 13:12:31,2024-01-01 23:12:31,38
643,FN0642,13,41,2024-05-28 20:15:03,2024-05-28 21:15:03,31
644,FN0643,50,5,2024-02-14 14:25:53,2024-02-14 17:25:53,1
645,FN0644,34,44,2023-07-27 11:51:24,2023-07-27 17:51:24,3
646,FN0645,58,17,2023-12-19 11:55:41,2023-12-19 19:55:41,30
647,FN0646,26,56,2023-12-22 00:24:32,2023-12-22 01:24:32,34
648,FN0647,80,74,2024-04-02 14:45:50,2024-04-02 22:45:50,14
649,FN0648,70,63,2024-03-25 01:08:57,2024-03-25 09:08:57,22
650,FN0649,31,39,2023-07-17 20:13:26,2023-07-18 01:13:26,43
651,FN0650,46,38,2023-08-07 00:00:28,2023-08-07 05:00:28,26
652,FN0651,40,42,2024-03-22 05:21:25,2024-03-22 12:21:25,18
653,FN0652,68,86,2023-11-19 06:21:20,2023-11-19 09:21:20,34
654,FN0653,82,31,2023-09-15 11:09:07,2023-09-15 12:09:07,10
655,FN0654,31,9,2023-11-28 05:53:24,2023-11-28 15:53:24,14
656,FN0655,2,3,2024-04-02 04:05:52,2024-04-02 12:05:52,42
657,FN0656,17,49,2023-11-23 00:54:06,2023-11-23 05:54:06,5
658,FN0657,27,66,2023-08-22 10:01:30,2023-08-22 14:01:30,17
659,FN0658,8,26,2023-11-15 22:08:41,2023-11-15 23:08:41,37
660,FN0659,66,52,2024-01-31 16:01:24,2024-02-01 00:01:24,47
661,FN0660,29,67,2024-05-06 11:10:00,2024-05-06 20:10:00,33
662,FN0661,99,75,2023-09-09 10:29:40,2023-09-09 19:29:40,7
663,FN0662,92,24,2023-11-13 21:38:19,2023-11-14 01:38:19,16
664,FN0663,37,27,2023-11-30 04:35:20,2023-11-30 13:35:20,27
665,FN0664,20,4,2024-04-28 03:01:23,2024-04-28 12:01:23,2
666,FN0665,75,43,2024-01-14 09:51:25,2024-01-14 11:51:25,2
667,FN0666,82,25,2023-07-16 18:14:09,2023-07-17 03:14:09,24
668,FN0667,1,84,2024-01-06 12:58:53,2024-01-06 20:58:53,20
669,FN0668,55,21,2024-01-26 13:06:24,2024-01-26 16:06:24,20
670,FN0669,56,67,2024-02-12 08:55:30,2024-02-12 14:55:30,48
671,FN0670,66,15,2023-07-20 10:45:50,2023-07-20 12:45:50,22
672,FN0671,81,97,2023-11-18 15:21:24,2023-11-18 20:21:24,35
673,FN0672,77,27,2023-11-04 17:13:23,2023-11-04 19:13:23,10
674,FN0673,93,22,2023-09-06 12:02:03,2023-09-06 15:02:03,12
675,FN0674,13,51,2023-11-01 22:24:51,2023-11-02 03:24:51,23
676,FN0675,70,56,2024-02-26 21:34:08,2024-02-26 22:34:08,14
677,FN0676,89,99,2023-09-10 13:42:59,2023-09-10 19:42:59,28
678,FN0677,1,21,2023-07-26 08:32:18,2023-07-26 09:32:18,4
679,FN0678,32,85,2023-12-31 07:23:18,2023-12-31 11:23:18,15
680,FN0679,71,94,2023-08-03 23:03:22,2023-08-04 09:03:22,34
681,FN0680,84,66,2023-07-25 10:45:35,2023-07-25 20:45:35,38
682,FN0681,72,6,2024-04-23 16:49:57,2024-04-23 19:49:57,4
683,FN0682,57,1,2024-04-17 18:26:34,2024-04-17 19:26:34,27
684,FN0683,53,99,2023-08-10 07:28:57,2023-08-10 17:28:57,49
685,FN0684,40,87,2024-05-05 20:24:42,2024-05-06 00:24:42,49
686,FN0685,90,84,2023-08-13 21:47:02,2023-08-13 23:47:02,12
687,FN0686,64,97,2024-01-23 11:13:41,2024-01-23 14:13:41,10
688,FN0687,66,3,2024-04-04 11:01:15,2024-04-04 15:01:15,9
689,FN0688,26,14,2023-10-21 05:35:04,2023-10-21 15:35:04,8
690,FN0689,22,99,2023-07-07 12:41:35,2023-07-07 14:41:35,40
691,FN0690,87,29,2023-09-04 21:06:41,2023-09-05 05:06:41,17
692,FN0691,34,99,2023-10-19 22:03:30,2023-10-20 03:03:30,39
693,FN0692,54,85,2023-11-16 22:21:21,2023-11-17 00:21:21,21
694,FN0693,99,27,2024-03-20 15:13:47,2024-03-20 17:13:47,27
695,FN0694,75,16,2023-10-13 12:49:44,2023-10-13 15:49:44,38
696,FN0695,99,87,2024-02-02 21:19:47,2024-02-03 05:19:47,28
697,FN0696,33,94,2024-04-01 04:31:36,2024-04-01 14:31:36,33
698,FN0697,45,48,2023-10-27 12:47:01,2023-10-27 17:47:01,25
699,FN0698,46,8,2023-08-07 21:46:41,2023-08-08 01:46:41,16
700,FN0699,77,84,2023-08-10 15:52:34,2023-08-10 16:52:34,37
701,FN0700,87,99,2023-08-27 11:26:54,2023-08-27 16:26:54,20
702,FN0701,38,11,2024-02-12 02:00:33,2024-02-12 08:00:33,50
703,FN0702,36,88,2023-08-14 07:36:00,2023-08-14 13:36:00,21
704,FN0703,40,62,2024-04-14 06:29:27,2024-04-14 14:29:27,5
705,FN0704,61,18,2023-09-06 14:09:25,2023-09-06 21:09:25,23
706,FN0705,19,55,2024-04-06 23:40:29,2024-04-07 08:40:29,14
707,FN0706,47,96,2023-10-15 16:21:43,2023-10-15 21:21:43,21
708,FN0707,43,98,2023-07-01 21:04:12,2023-07-01 22:04:12,33
709,FN0708,77,4,2023-07-10 22:33:46,2023-07-11 06:33:46,15
710,FN0709,48,88,2023-08-08 04:14:51,2023-08-08 14:14:51,40
711,FN0710,72,62,2024-03-06 17:19:35,2024-03-06 18:19:35,10
712,FN0711,49,56,2023-08-21 16:14:18,2023-08-22 00:14:18,20
713,FN0712,9,95,2024-04-11 13:48:13,2024-04-11 18:48:13,11
